s80,p80,SAR,beta
0.4,0.76,0.23,0.0575573998419943
0.4,0.76,0.24,0.06111728882315272
0.4,0.76,0.25,0.06478912391702885
0.4,0.76,0.26,0.06857683142616985
0.4,0.76,0.27,0.07248454433322207
0.4,0.76,0.28,0.07651662953934191
0.4,0.76,0.29,0.08067766187267855
0.4,0.76,0.3,0.08497248353488046
0.4,0.76,0.31,0.08940619561836952
0.4,0.76,0.32,0.09398418036944871
0.4,0.76,0.33,0.09871211981499979
0.4,0.76,0.34,0.10359601601490034
0.4,0.76,0.35,0.1086422130834501
0.4,0.76,0.36,0.11385742115805511
0.4,0.76,0.37,0.11924874245823926
0.4,0.76,0.38,0.12482369828185579
0.4,0.76,0.39,0.1305902794929318
0.4,0.76,0.4,0.13655691089981986
0.4,0.76,0.41,0.14273260724340397
0.4,0.76,0.42,0.14912690643510756
0.4,0.76,0.43,0.15574996453148163
0.4,0.76,0.44,0.16261259541419404
0.4,0.76,0.45,0.16972632495855489
0.4,0.76,0.46,0.17710345073988965
0.4,0.76,0.47,0.1847571079332227
0.4,0.76,0.48,0.19270134213204934
0.4,0.76,0.49,0.20095118987355748
0.4,0.76,0.5,0.20952276769653752
0.4,0.76,0.51,0.21843339690292535
0.4,0.76,0.52,0.22770164228075493
0.4,0.76,0.53,0.23734752412897545
0.4,0.76,0.54,0.2473926083384347
0.4,0.76,0.55,0.25786017332762945
0.4,0.76,0.56,0.2687753858388157
0.4,0.76,0.57,0.28016549915801475
0.4,0.76,0.58,0.2920600771680938
0.4,0.76,0.59,0.30449124808365624
0.4,0.76,0.6,0.31749399208125023
0.4,0.78,0.05,0.009138598416990893
0.4,0.78,0.06,0.011161099227552632
0.4,0.78,0.07,0.013250473495772701
0.4,0.78,0.08,0.015407972875422872
0.4,0.78,0.09,0.017634981623485965
0.4,0.78,0.1,0.019933047384064647
0.4,0.78,0.11,0.022303831853148697
0.4,0.78,0.12,0.024749125152318297
0.4,0.78,0.13,0.02727084818924488
0.4,0.78,0.14,0.029871016206718292
0.4,0.78,0.15,0.032551808368207154
0.4,0.78,0.16,0.03531550558062255
0.4,0.78,0.17,0.03816452156150587
0.4,0.78,0.18,0.04110141162145864
0.4,0.78,0.19,0.04412883589547615
0.4,0.78,0.2,0.04724964578861235
0.4,0.78,0.21,0.050466810640779826
0.4,0.78,0.22,0.053783463078466986
0.4,0.78,0.23,0.057202899851548084
0.4,0.78,0.24,0.06072859011349354
0.4,0.78,0.25,0.06436418458363447
0.4,0.78,0.26,0.06811352540210004
0.4,0.78,0.27,0.07198065647637904
0.4,0.78,0.28,0.07596984998087801
0.4,0.78,0.29,0.0800855772089526
0.4,0.78,0.3,0.08433257833935799
0.4,0.78,0.31,0.08871583971176124
0.4,0.78,0.32,0.09324062366174958
0.4,0.78,0.33,0.09791248490504391
0.4,0.78,0.34,0.10273729026601348
0.4,0.78,0.35,0.10772124012655634
0.4,0.78,0.36,0.11287089176951466
0.4,0.78,0.37,0.11819318480024603
0.4,0.78,0.38,0.12369546775520542
0.4,0.78,0.39,0.12938552679160728
0.4,0.78,0.4,0.13527164647933732
0.4,0.78,0.41,0.14136257602017344
0.4,0.78,0.42,0.1476676469465802
0.4,0.78,0.43,0.15419677514360583
0.4,0.78,0.44,0.16096051740402262
0.4,0.78,0.45,0.16797012412821075
0.4,0.78,0.46,0.17523759740814765
0.4,0.78,0.47,0.18277575513550534
0.4,0.78,0.48,0.1905983018444755
0.4,0.78,0.49,0.1987199070780861
0.4,0.78,0.5,0.20715629207739925
0.4,0.78,0.51,0.21592434670027535
0.4,0.78,0.52,0.22504218007208787
0.4,0.78,0.53,0.2345293108385384
0.4,0.78,0.54,0.2444067636405788
0.4,0.78,0.55,0.254697229390397
0.4,0.78,0.56,0.2654252360776379
0.4,0.78,0.57,0.2766173413467177
0.4,0.78,0.58,0.2883023501619137
0.4,0.78,0.59,0.3005115613619713
0.4,0.78,0.6,0.3132790473356184
0.4,0.8,0.05,0.009131336789575804
0.4,0.8,0.06,0.011150787146220368
0.4,0.8,0.07,0.013236592109573307
0.4,0.8,0.08,0.01538999955206422
0.4,0.8,0.09,0.01761238667949437
0.4,0.8,0.1,0.019905292540220564
0.4,0.8,0.11,0.02227036780940473
0.4,0.8,0.12,0.024709389889603174
0.4,0.8,0.13,0.027224265638332468
0.4,0.8,0.14,0.029816993537757255
0.4,0.8,0.15,0.032489736101727174
0.4,0.8,0.16,0.03524475517794171
0.4,0.8,0.17,0.03808444408574652
0.4,0.8,0.18,0.041011336998244254
0.4,0.8,0.19,0.04402806856123532
0.4,0.8,0.2,0.04713746728347599
0.4,0.8,0.21,0.050342475382079956
0.4,0.8,0.22,0.053646197209918076
0.4,0.8,0.23,0.057051899575430894
0.4,0.8,0.24,0.060563019835201015
0.4,0.8,0.25,0.06418317499931227
0.4,0.8,0.26,0.06791617149241576
0.4,0.8,0.27,0.07176601541923718
0.4,0.8,0.28,0.07573694033514547
0.4,0.8,0.29,0.07983336901197964
0.4,0.8,0.3,0.08406000288957335
0.4,0.8,0.31,0.08842177812528804
0.4,0.8,0.32,0.09292390619085995
0.4,0.8,0.33,0.09757188780241423
0.4,0.8,0.34,0.10237153242728055
0.4,0.8,0.35,0.10732897949066629
0.4,0.8,0.36,0.11245072145440006
0.4,0.8,0.37,0.11774362894936322
0.4,0.8,0.38,0.12321497726586166
0.4,0.8,0.39,0.1288724746162297
0.4,0.8,0.4,0.13472431975049573
0.4,0.8,0.41,0.14077917557895123
0.4,0.8,0.42,0.14704627741657636
0.4,0.8,0.43,0.15353543935355854
0.4,0.8,0.44,0.16025710922640546
0.4,0.8,0.45,0.16722242069670656
0.4,0.8,0.46,0.17444325064882835
0.4,0.8,0.47,0.18193228253965507
0.4,0.8,0.48,0.1897030764051435
0.4,0.8,0.49,0.19777014630907505
0.4,0.8,0.5,0.2061490460273791
0.4,0.8,0.51,0.21485648292814666
0.4,0.8,0.52,0.22391037282761025
0.4,0.8,0.53,0.2333300220670146
0.4,0.8,0.54,0.24313622610829172
0.4,0.8,0.55,0.2533514271228122
0.4,0.8,0.56,0.26399988268896274
0.4,0.8,0.57,0.27510785598551696
0.4,0.8,0.58,0.28670383075336275
0.4,0.8,0.59,0.298818754807844
0.4,0.8,0.6,0.3114863163173609
0.42,0.1,0.05,0.017673821221254216
0.42,0.1,0.06,0.02299442397021692
0.42,0.1,0.07,0.02891906570066119
0.42,0.1,0.08,0.03546864906243574
0.42,0.1,0.09,0.04266756618942793
0.42,0.1,0.1,0.050543457062766355
0.42,0.1,0.11,0.059126894479104006
0.42,0.1,0.12,0.06845123964246318
0.42,0.1,0.13,0.07855261434863905
0.42,0.1,0.14,0.08946990471484173
0.42,0.1,0.15,0.10124484356148446
0.42,0.1,0.16,0.1139221039910617
0.42,0.1,0.17,0.1275494291308396
0.42,0.1,0.18,0.1421778049000917
0.42,0.1,0.19,0.15786161424979384
0.42,0.1,0.2,0.17465887336756086
0.42,0.1,0.21,0.19263144712662025
0.42,0.1,0.22,0.21184530821686604
0.42,0.1,0.23,0.23237081340720647
0.42,0.1,0.24,0.254283070082177
0.42,0.1,0.25,0.27766214461500954
0.42,0.1,0.26,0.3025935797091703
0.42,0.1,0.27,0.32916872471770003
0.42,0.1,0.28,0.35748518616276076
0.42,0.1,0.29,0.3876474059193831
0.42,0.1,0.3,0.419767003868949
0.42,0.1,0.31,0.45396356708419644
0.42,0.1,0.32,0.4903651907668582
0.42,0.1,0.33,0.5291091960783036
0.42,0.1,0.34,0.5703427849861755
0.42,0.1,0.35,0.6142247116999261
0.42,0.1,0.36,0.6609244468882454
0.42,0.1,0.37,0.7106249574906988
0.42,0.1,0.38,0.7635235067908338
0.42,0.1,0.39,0.8198318546885718
0.42,0.1,0.4,0.8797790785390533
0.42,0.1,0.41,0.9436121587765146
0.42,0.1,0.42,0.9999791598664745
0.42,0.1,0.43,0.9999973016623092
0.42,0.1,0.44,0.9999989993975564
0.42,0.1,0.45,0.9999987481884676
0.42,0.1,0.46,0.9999989923916998
0.42,0.1,0.47,0.9999989997323832
0.42,0.1,0.48,0.9999989999890552
0.42,0.1,0.49,0.999998493057259
0.42,0.1,0.5,0.9999988742906073
0.42,0.1,0.51,0.9999989647648715
0.42,0.1,0.52,0.9999989868962411
0.42,0.1,0.53,0.9999989948244565
0.42,0.1,0.54,0.9999989978436046
0.42,0.1,0.55,0.9999989990575983
0.42,0.1,0.56,0.999998999570102
0.42,0.1,0.57,0.9999989997961518
0.42,0.1,0.58,0.9999989998998854
0.42,0.1,0.59,0.9999989999492335
0.42,0.1,0.6,0.999998999973493
0.42,0.12,0.05,0.0161702535146228
0.42,0.12,0.06,0.020906471113430837
0.42,0.12,0.07,0.026146078079877868
0.42,0.12,0.08,0.03190439480804491
0.42,0.12,0.09,0.03819990069295339
0.42,0.12,0.1,0.04505341474947575
0.42,0.12,0.11,0.05248844351804457
0.42,0.12,0.12,0.06053051608642275
0.42,0.12,0.13,0.06920732399870502
0.42,0.12,0.14,0.07854876398939203
0.42,0.12,0.15,0.08858690764554246
0.42,0.12,0.16,0.09935609806121562
0.42,0.12,0.17,0.11089302872728096
0.42,0.12,0.18,0.12323685493373449
0.42,0.12,0.19,0.13642931273946368
0.42,0.12,0.2,0.1505149573473771
0.42,0.12,0.21,0.16554113269246182
0.42,0.12,0.22,0.18155836596303637
0.42,0.12,0.23,0.19862046176230244
0.42,0.12,0.24,0.21678475472711553
0.42,0.12,0.25,0.2361123548322737
0.42,0.12,0.26,0.25666848799680175
0.42,0.12,0.27,0.2785226049208489
0.42,0.12,0.28,0.30174892667386205
0.42,0.12,0.29,0.32642667928676655
0.42,0.12,0.3,0.3526405128123141
0.42,0.12,0.31,0.38048086126680947
0.42,0.12,0.32,0.4100448597205671
0.42,0.12,0.33,0.4414358482469003
0.42,0.12,0.34,0.47476501929958953
0.42,0.12,0.35,0.5101514717432487
0.42,0.12,0.36,0.5477229770238843
0.42,0.12,0.37,0.5876169716177018
0.42,0.12,0.38,0.6299808615733992
0.42,0.12,0.39,0.674973486012468
0.42,0.12,0.4,0.722765569533907
0.42,0.12,0.41,0.7735424312965193
0.42,0.12,0.42,0.8275020097341909
0.42,0.12,0.43,0.8848598565123382
0.42,0.12,0.44,0.945848228216909
0.42,0.12,0.45,0.9999675756350431
0.42,0.12,0.46,0.9999960070949002
0.42,0.12,0.47,0.9999989983772575
0.42,0.12,0.48,0.9999985140717691
0.42,0.12,0.49,0.9999989826792496
0.42,0.12,0.5,0.9999989992939211
0.42,0.12,0.51,0.9999989999670325
0.42,0.12,0.52,0.9999980879498825
0.42,0.12,0.53,0.9999987612011298
0.42,0.12,0.54,0.9999989342791028
0.42,0.12,0.55,0.9999989783400145
0.42,0.12,0.56,0.9999989913025557
0.42,0.12,0.57,0.9999989963228972
0.42,0.12,0.58,0.9999989983719808
0.42,0.12,0.59,0.999998999248637
0.42,0.12,0.6,0.9999989996399591
0.42,0.14,0.05,0.01504538907302696
0.42,0.14,0.06,0.019347873653584122
0.42,0.14,0.07,0.024080713270888437
0.42,0.14,0.08,0.029255595745873456
0.42,0.14,0.09,0.03488697401331452
0.42,0.14,0.1,0.040991362136301016
0.42,0.14,0.11,0.04758721692653493
0.42,0.14,0.12,0.054694852359872634
0.42,0.14,0.13,0.062336313794824384
0.42,0.14,0.14,0.07053539538083217
0.42,0.14,0.15,0.07931766712413477
0.42,0.14,0.16,0.0887104874263368
0.42,0.14,0.17,0.0987430993621415
0.42,0.14,0.18,0.10944669585055199
0.42,0.14,0.19,0.12085451945363578
0.42,0.14,0.2,0.13300196537713066
0.42,0.14,0.21,0.14592675957888077
0.42,0.14,0.22,0.15966899367830414
0.42,0.14,0.23,0.17427139003305242
0.42,0.14,0.24,0.18977941960633637
0.42,0.14,0.25,0.20624150158555415
0.42,0.14,0.26,0.22370920888611015
0.42,0.14,0.27,0.24223748508146345
0.42,0.14,0.28,0.26188502263465563
0.42,0.14,0.29,0.28271421215632503
0.42,0.14,0.3,0.3047918006738435
0.42,0.14,0.31,0.3281890244093187
0.42,0.14,0.32,0.3529819972090486
0.42,0.14,0.33,0.3792521735021082
0.42,0.14,0.34,0.40708661747908664
0.42,0.14,0.35,0.4365786457992944
0.42,0.14,0.36,0.46782825817770174
0.42,0.14,0.37,0.500942724648022
0.42,0.14,0.38,0.5360371964610687
0.42,0.14,0.39,0.5732352627983185
0.42,0.14,0.4,0.6126707877037463
0.42,0.14,0.41,0.6544863338293061
0.42,0.14,0.42,0.6988366266653189
0.42,0.14,0.43,0.745888572554617
0.42,0.14,0.44,0.7958220534466399
0.42,0.14,0.45,0.8488311875531704
0.42,0.14,0.46,0.9051288581552653
0.42,0.14,0.47,0.9649399657148636
0.42,0.14,0.48,0.9999989921557971
0.42,0.14,0.49,0.9999983983458084
0.42,0.14,0.5,0.9999989995255105
0.42,0.14,0.51,0.9999986748640702
0.42,0.14,0.52,0.9999989863217724
0.42,0.14,0.53,0.9999989993494214
0.42,0.14,0.54,0.9999989999649906
0.42,0.14,0.55,0.9999989999978783
0.42,0.14,0.56,0.9999987216796765
0.42,0.14,0.57,0.9999989192119116
0.42,0.14,0.58,0.9999989750693007
0.42,0.14,0.59,0.9999989897007244
0.42,0.14,0.6,0.9999989955340682
0.42,0.16,0.05,0.014169091665499744
0.42,0.16,0.06,0.018135553401689333
0.42,0.16,0.07,0.02247691141226561
0.42,0.16,0.08,0.027202207617980676
0.42,0.16,0.09,0.03232321629777884
0.42,0.16,0.1,0.03785331355866293
0.42,0.16,0.11,0.04380729767567474
0.42,0.16,0.12,0.05020193629529463
0.42,0.16,0.13,0.05705517149289196
0.42,0.16,0.14,0.06438646373103415
0.42,0.16,0.15,0.07221672382661945
0.42,0.16,0.16,0.08056836939373897
0.42,0.16,0.17,0.08946531380053727
0.42,0.16,0.18,0.09893308701170686
0.42,0.16,0.19,0.10899888037265586
0.42,0.16,0.2,0.11969163876947245
0.42,0.16,0.21,0.1310421534913505
0.42,0.16,0.22,0.1430832069309313
0.42,0.16,0.23,0.15584962531778604
0.42,0.16,0.24,0.1693784859447302
0.42,0.16,0.25,0.18370923004527914
0.42,0.16,0.26,0.19888383330924528
0.42,0.16,0.27,0.21494698434497
0.42,0.16,0.28,0.23194627474414
0.42,0.16,0.29,0.24993247601606478
0.42,0.16,0.3,0.26895961947838715
0.42,0.16,0.31,0.2890854250185736
0.42,0.16,0.32,0.3103714900166903
0.42,0.16,0.33,0.3328836142927474
0.42,0.16,0.34,0.3566921257999999
0.42,0.16,0.35,0.3818723508187654
0.42,0.16,0.36,0.4085047903909942
0.42,0.16,0.37,0.43667581498472613
0.42,0.16,0.38,0.4664780284057491
0.42,0.16,0.39,0.49801083575209637
0.42,0.16,0.4,0.5313810280473336
0.42,0.16,0.41,0.5667033432209047
0.42,0.16,0.42,0.6041020322251139
0.42,0.16,0.43,0.6437097656979373
0.42,0.16,0.44,0.685670556706604
0.42,0.16,0.45,0.7301391981133821
0.42,0.16,0.46,0.7772855136438808
0.42,0.16,0.47,0.8272894321198803
0.42,0.16,0.48,0.8803491167143414
0.42,0.16,0.49,0.9366783551209287
0.42,0.16,0.5,0.996428410716656
0.42,0.16,0.51,0.9999989864852773
0.42,0.16,0.52,0.9999989718025163
0.42,0.16,0.53,0.9999989999679842
0.42,0.16,0.54,0.9999988926238856
0.42,0.16,0.55,0.999998994689044
0.42,0.16,0.56,0.9999989997054549
0.42,0.16,0.57,0.9999989999817079
0.42,0.16,0.58,0.9999989999987339
0.42,0.16,0.59,0.9999987682145415
0.42,0.16,0.6,0.9999989289862983
0.42,0.18,0.05,0.013466277650026835
0.42,0.18,0.06,0.01716424411644447
0.42,0.18,0.07,0.021193364765707597
0.42,0.18,0.08,0.025561159379954092
0.42,0.18,0.09,0.03027704413316512
0.42,0.18,0.1,0.03535211161332286
0.42,0.18,0.11,0.040798831307850815
0.42,0.18,0.12,0.04663095604606609
0.42,0.18,0.13,0.05286353397469801
0.42,0.18,0.14,0.05951280467578613
0.42,0.18,0.15,0.06659623986082723
0.42,0.18,0.16,0.07413254850128724
0.42,0.18,0.17,0.08214175720007584
0.42,0.18,0.18,0.09064515907031052
0.42,0.18,0.19,0.0996654749767623
0.42,0.18,0.2,0.10922687003246792
0.42,0.18,0.21,0.11935504278148225
0.42,0.18,0.22,0.1300773092335649
0.42,0.18,0.23,0.14142272992863356
0.42,0.18,0.24,0.15342216037371023
0.42,0.18,0.25,0.16610843140705506
0.42,0.18,0.26,0.1795164507044865
0.42,0.18,0.27,0.19368335344146426
0.42,0.18,0.28,0.2086486597422255
0.42,0.18,0.29,0.22445444392091307
0.42,0.18,0.3,0.24114556078319146
0.42,0.18,0.31,0.25876976287112136
0.42,0.18,0.32,0.2773780260220949
0.42,0.18,0.33,0.29702474413600977
0.42,0.18,0.34,0.3177680115779353
0.42,0.18,0.35,0.3396699176552131
0.42,0.18,0.36,0.36279685627363034
0.42,0.18,0.37,0.3872200493361692
0.42,0.18,0.38,0.4130155550490698
0.42,0.18,0.39,0.44026512406959745
0.42,0.18,0.4,0.46905645981311667
0.42,0.18,0.41,0.49948379309304897
0.42,0.18,0.42,0.5316484537422942
0.42,0.18,0.43,0.5656594194810176
0.42,0.18,0.44,0.6016349095633519
0.42,0.18,0.45,0.6397011702212161
0.42,0.18,0.46,0.679995525048257
0.42,0.18,0.47,0.7226659065748893
0.42,0.18,0.48,0.7678741411021521
0.42,0.18,0.49,0.8157931124313236
0.42,0.18,0.5,0.8666124992636408
0.42,0.18,0.51,0.9205371556235455
0.42,0.18,0.52,0.9777931737574159
0.42,0.18,0.53,0.9999971544144031
0.42,0.18,0.54,0.9999986317547673
0.42,0.18,0.55,0.9999989995140885
0.42,0.18,0.56,0.9999985819112053
0.42,0.18,0.57,0.9999989782101331
0.42,0.18,0.58,0.9999989987384954
0.42,0.18,0.59,0.9999989999187264
0.42,0.18,0.6,0.9999989999941906
0.42,0.2,0.05,0.012889636892677789
0.42,0.2,0.06,0.016367809201470625
0.42,0.2,0.07,0.020141868365090253
0.42,0.2,0.08,0.0242180205078453
0.42,0.2,0.09,0.028604068855087688
0.42,0.2,0.1,0.03330940082079437
0.42,0.2,0.11,0.03834457664382882
0.42,0.2,0.12,0.04372109834860025
0.42,0.2,0.13,0.04945186661509808
0.42,0.2,0.14,0.05555061891854121
0.42,0.2,0.15,0.06203219461109508
0.42,0.2,0.16,0.06891249193094576
0.42,0.2,0.17,0.07620850470531189
0.42,0.2,0.18,0.08393834043012902
0.42,0.2,0.19,0.09212128669662152
0.42,0.2,0.2,0.10077785739320311
0.42,0.2,0.21,0.10992985868943515
0.42,0.2,0.22,0.11960046178594516
0.42,0.2,0.23,0.12981427894565578
0.42,0.2,0.24,0.14059748060471244
0.42,0.2,0.25,0.15197783747608132
0.42,0.2,0.26,0.16398488701100827
0.42,0.2,0.27,0.17665002318999182
0.42,0.2,0.28,0.19000663236292487
0.42,0.2,0.29,0.2040902351505718
0.42,0.2,0.3,0.21893864029916343
0.42,0.2,0.31,0.23459210934900612
0.42,0.2,0.32,0.25109362634034277
0.42,0.2,0.33,0.26848888450892416
0.42,0.2,0.34,0.28682675575271777
0.42,0.2,0.35,0.3061594020687156
0.42,0.2,0.36,0.3265425706801262
0.42,0.2,0.37,0.34803588221466203
0.42,0.2,0.38,0.3707032139158666
0.42,0.2,0.39,0.3946129186464207
0.42,0.2,0.4,0.4198383673203827
0.42,0.2,0.41,0.4464583055982126
0.42,0.2,0.42,0.4745573500088019
0.42,0.2,0.43,0.5042265166302554
0.42,0.2,0.44,0.535563789022102
0.42,0.2,0.45,0.5686749582405907
0.42,0.2,0.46,0.6036739279840408
0.42,0.2,0.47,0.6406839829426594
0.42,0.2,0.48,0.6798384429248495
0.42,0.2,0.49,0.7212814052104354
0.42,0.2,0.5,0.7651707871404301
0.42,0.2,0.51,0.8116755787589662
0.42,0.2,0.52,0.8609815297533183
0.42,0.2,0.53,0.9132901413197404
0.42,0.2,0.54,0.9688165287889109
0.42,0.2,0.55,0.9999989835154494
0.42,0.2,0.56,0.9999975167624667
0.42,0.2,0.57,0.999998997695902
0.42,0.2,0.58,0.9999980616983516
0.42,0.2,0.59,0.9999989481092068
0.42,0.2,0.6,0.9999989968383716
0.42,0.22,0.05,0.01240805964840805
0.42,0.22,0.06,0.015702864912548423
0.42,0.22,0.07,0.019264453475564623
0.42,0.22,0.08,0.02309805095452071
0.42,0.22,0.09,0.027210162304463076
0.42,0.22,0.1,0.031608906319867375
0.42,0.22,0.11,0.03630325224311971
0.42,0.22,0.12,0.041303215580237335
0.42,0.22,0.13,0.04661973349111805
0.42,0.22,0.14,0.05226468215000308
0.42,0.22,0.15,0.05825084919815108
0.42,0.22,0.16,0.06459190806696002
0.42,0.22,0.17,0.07130249018939348
0.42,0.22,0.18,0.07839820460481887
0.42,0.22,0.19,0.08589564006305565
0.42,0.22,0.2,0.0938124547801422
0.42,0.22,0.21,0.10216740736001619
0.42,0.22,0.22,0.11098042163896887
0.42,0.22,0.23,0.12027265422767253
0.42,0.22,0.24,0.1300665637728341
0.42,0.22,0.25,0.14038602362354247
0.42,0.22,0.26,0.15125635053142628
0.42,0.22,0.27,0.16270446746905037
0.42,0.22,0.28,0.17475898017963493
0.42,0.22,0.29,0.18745030325123505
0.42,0.22,0.3,0.2008107891302979
0.42,0.22,0.31,0.21487486882795517
0.42,0.22,0.32,0.22967920522523708
0.42,0.22,0.33,0.24526292062707664
0.42,0.22,0.34,0.2616676295739471
0.42,0.22,0.35,0.27893781849489524
0.42,0.22,0.36,0.2971209736821283
0.42,0.22,0.37,0.3162678475394067
0.42,0.22,0.38,0.33643272589148304
0.42,0.22,0.39,0.35767371128514786
0.42,0.22,0.4,0.38005318016255896
0.42,0.22,0.41,0.4036378340003466
0.42,0.22,0.42,0.42849943759730946
0.42,0.22,0.43,0.45471508198599503
0.42,0.22,0.44,0.48236771039538373
0.42,0.22,0.45,0.5115466561256876
0.42,0.22,0.46,0.5423482129058556
0.42,0.22,0.47,0.574876609981063
0.42,0.22,0.48,0.6092440596093902
0.42,0.22,0.49,0.645572357741498
0.42,0.22,0.5,0.6839934024106783
0.42,0.22,0.51,0.7246499085865815
0.42,0.22,0.52,0.7676991539858633
0.42,0.22,0.53,0.8133088773062114
0.42,0.22,0.54,0.861664544336127
0.42,0.22,0.55,0.9129675801955794
0.42,0.22,0.56,0.9674351036154832
0.42,0.22,0.57,0.9999989408038423
0.42,0.22,0.58,0.9999966330037093
0.42,0.22,0.59,0.9999989956975786
0.42,0.22,0.6,0.9999976454337401
0.42,0.24,0.05,0.012000097691231996
0.42,0.24,0.06,0.015139567413682647
0.42,0.24,0.07,0.018521383841596063
0.42,0.24,0.08,0.022149920635548066
0.42,0.24,0.09,0.02603094125091894
0.42,0.24,0.1,0.030171278423775618
0.42,0.24,0.11,0.03457878174045495
0.42,0.24,0.12,0.03926217046413507
0.42,0.24,0.13,0.04423088544423126
0.42,0.24,0.14,0.0494953404934114
0.42,0.24,0.15,0.05506663118158726
0.42,0.24,0.16,0.06095668289266868
0.42,0.24,0.17,0.06717823617947102
0.42,0.24,0.18,0.07374486710049791
0.42,0.24,0.19,0.08067105694491067
0.42,0.24,0.2,0.08797214478982923
0.42,0.24,0.21,0.09566446285902222
0.42,0.24,0.22,0.1037653406249666
0.42,0.24,0.23,0.11229317136381768
0.42,0.24,0.24,0.12126747524721555
0.42,0.24,0.25,0.13070896356721395
0.42,0.24,0.26,0.14063964980608457
0.42,0.24,0.27,0.15108286119201306
0.42,0.24,0.28,0.1620634061234429
0.42,0.24,0.29,0.17360763667853166
0.42,0.24,0.3,0.18574356656637364
0.42,0.24,0.31,0.19850099141775784
0.42,0.24,0.32,0.2119116193010625
0.42,0.24,0.33,0.22600921219904038
0.42,0.24,0.34,0.24082978911166242
0.42,0.24,0.35,0.2564116788724192
0.42,0.24,0.36,0.2727958460485105
0.42,0.24,0.37,0.29002602451332515
0.42,0.24,0.38,0.3081489608914545
0.42,0.24,0.39,0.32721466401468446
0.42,0.24,0.4,0.3472766747489134
0.42,0.24,0.41,0.3683924336533521
0.42,0.24,0.42,0.3906234668056767
0.42,0.24,0.43,0.4140359220247108
0.42,0.24,0.44,0.43870089461163253
0.42,0.24,0.45,0.4646949023081761
0.42,0.24,0.46,0.49210039170158254
0.42,0.24,0.47,0.5210062930109549
0.42,0.24,0.48,0.5515085923476516
0.42,0.24,0.49,0.5837115891691378
0.42,0.24,0.5,0.6177273758532306
0.42,0.24,0.51,0.6536781472243505
0.42,0.24,0.52,0.6916963987157678
0.42,0.24,0.53,0.7319264899779431
0.42,0.24,0.54,0.7745253164875052
0.42,0.24,0.55,0.8196642839840386
0.42,0.24,0.56,0.8675310127194955
0.42,0.24,0.57,0.9183297912937274
0.42,0.24,0.58,0.9722879419503294
0.42,0.24,0.59,0.9999989907535397
0.42,0.24,0.6,0.9999972068470379
0.42,0.26,0.05,0.011650458184941244
0.42,0.26,0.06,0.014656680491240495
0.42,0.26,0.07,0.017884436429959842
0.42,0.26,0.08,0.02133747756372414
0.42,0.26,0.09,0.025020828943751516
0.42,0.26,0.1,0.028940429743288375
0.42,0.26,0.11,0.033103189375212644
0.42,0.26,0.12,0.03751672630276501
0.42,0.26,0.13,0.04218941066519471
0.42,0.26,0.14,0.047130315399490474
0.42,0.26,0.15,0.052349222279748975
0.42,0.26,0.16,0.05785663750968832
0.42,0.26,0.17,0.06366374625817066
0.42,0.26,0.18,0.06978249769445977
0.42,0.26,0.19,0.0762256086231784
0.42,0.26,0.2,0.08300657786002501
0.42,0.26,0.21,0.09013975017021973
0.42,0.26,0.22,0.0976403463988186
0.42,0.26,0.23,0.10552451478740511
0.42,0.26,0.24,0.11380938568401545
0.42,0.26,0.25,0.12251312986516992
0.42,0.26,0.26,0.13165501896240406
0.42,0.26,0.27,0.14125553928119142
0.42,0.26,0.28,0.15133637968660243
0.42,0.26,0.29,0.16192061326798574
0.42,0.26,0.3,0.173032742975198
0.42,0.26,0.31,0.18469881476516387
0.42,0.26,0.32,0.1969465301792589
0.42,0.26,0.33,0.20980536890165982
0.42,0.26,0.34,0.22330672134598586
0.42,0.26,0.35,0.23748407443119246
0.42,0.26,0.36,0.252373073080735
0.42,0.26,0.37,0.2680118124329491
0.42,0.26,0.38,0.2844409704837098
0.42,0.26,0.39,0.3017040353349553
0.42,0.26,0.4,0.31984754024573786
0.42,0.26,0.41,0.3389213199530798
0.42,0.26,0.42,0.3589787836001252
0.42,0.26,0.43,0.3800773912499671
0.42,0.26,0.44,0.4022786117914377
0.42,0.26,0.45,0.42564874729481444
0.42,0.26,0.46,0.450259134142136
0.42,0.26,0.47,0.4761866716392706
0.42,0.26,0.48,0.503514354166672
0.42,0.26,0.49,0.5323318474786518
0.42,0.26,0.5,0.5627363685717511
0.42,0.26,0.51,0.5948329420733408
0.42,0.26,0.52,0.6287357828142591
0.42,0.26,0.53,0.6645689582152235
0.42,0.26,0.54,0.7024674088276128
0.42,0.26,0.55,0.7425788353226699
0.42,0.26,0.56,0.785063656591494
0.42,0.26,0.57,0.8300978202013658
0.42,0.26,0.58,0.8778749740535041
0.42,0.26,0.59,0.9286031558921566
0.42,0.26,0.6,0.9825238385771486
0.42,0.28,0.05,0.011347801191682176
0.42,0.28,0.06,0.014238609254349704
0.42,0.28,0.07,0.017332921217695064
0.42,0.28,0.08,0.020634077745634263
0.42,0.28,0.09,0.024146516971387966
0.42,0.28,0.1,0.027875427508050818
0.42,0.28,0.11,0.03182697165956143
0.42,0.28,0.12,0.036007882119001355
0.42,0.28,0.13,0.04042558514662023
0.42,0.28,0.14,0.04508809648481283
